word,reading,level
稽古,けいこ,N4
# ===== Wave 48: Respect / Scenery =====,,
敬礼,けいれい,N4
景色,けしき,N4
恵み,めぐみ,N4

# ===== Wave 49: Pass / Elapse =====,,
経つ,たつ,N4
経る,へる,N4
経過,けいか,N4
経路,けいろ,N4
# ===== Wave 49: Management / Career =====,,
経営,けいえい,N4
経営者,けいえいしゃ,N4
経費,けいひ,N4
経歴,けいれき,N4
経理,けいり,N4
# ===== Wave 49: Inherit / Continue =====,,
継ぐ,つぐ,N4
継続,けいぞく,N4
継承,けいしょう,N4
継子,ままこ,N4
継父,けいふ,N4
継母,ままはは,N4
# ===== Wave 49: Connect / Link =====,,
繋がり,つながり,N4
繋がる,つながる,N4
繋ぐ,つなぐ,N4
繋げる,つなげる,N4
# ===== Wave 49: Calculate / System =====,,
計算,けいさん,N4
計測,けいそく,N4
系統,けいとう,N4
系列,けいれつ,N4
# ===== Wave 49: Notice / Post =====,,
掲げる,かかげる,N4
掲示,けいじ,N4
掲示板,けいじばん,N4
掲載,けいさい,N4
# ===== Wave 49: Carry / Engage =====,,
携わる,たずさわる,N4
携える,たずさえる,N4
# ===== Wave 49: Form / Shape =====,,
形成,けいせい,N4
形式,けいしき,N4
形跡,けいせき,N4
茎,くき,N4

# ===== Wave 50: Police / Warning =====,,
警戒,けいかい,N4
警官,けいかん,N4
警告,けいこく,N4
警察,けいさつ,N4
警察署,けいさつしょ,N4
警報,けいほう,N4
警備,けいび,N4
警護,けいご,N4
# ===== Wave 50: Light / Mild =====,,
軽快,けいかい,N4
軽視,けいし,N4
軽傷,けいしょう,N4
軽蔑,けいべつ,N4
軽減,けいげん,N4
軽装,けいそう,N4
# ===== Wave 50: Calculate / Scheme =====,,
計略,けいりゃく,N4
計器,けいき,N4
